dateRatio,wordlen_mean,rangeRatio,floatRatio,zero_flag,intRatio,alphaNumRatio,alphaRatio,frac_unique_sample,flag_numcells,master_id,id,dataset_name,table_name,column_name,table_name_clean,column_name_clean,start_time,end_time,execution_time
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1$$##$$won,676,web_data_common,1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1,Won,1438042988310 3 20150728002308 00053 ip 10 236 191 2 233563925 1,Won,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1$$##$$drawn,677,web_data_common,1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1,Drawn,1438042988310 3 20150728002308 00053 ip 10 236 191 2 233563925 1,Drawn,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1$$##$$lost,678,web_data_common,1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1,Lost,1438042988310 3 20150728002308 00053 ip 10 236 191 2 233563925 1,Lost,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1$$##$$for,679,web_data_common,1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1,For,1438042988310 3 20150728002308 00053 ip 10 236 191 2 233563925 1,For,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1$$##$$against,680,web_data_common,1438042988310_3_20150728002308-00053-ip-10-236-191-2_233563925_1,Against,1438042988310 3 20150728002308 00053 ip 10 236 191 2 233563925 1,Against,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.02,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0$$##$$rider,681,web_data_common,1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0,Rider,1438042988310 3 20150728002308 00081 ip 10 236 191 2 840010603 0,Rider,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.74,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0$$##$$points,682,web_data_common,1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0,Points,1438042988310 3 20150728002308 00081 ip 10 236 191 2 840010603 0,Points,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0$$##$$trips,683,web_data_common,1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0,Trips,1438042988310 3 20150728002308 00081 ip 10 236 191 2 840010603 0,Trips,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,1.0,0,0.0,0.06,0.0,0.98,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0$$##$$miles,684,web_data_common,1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0,Miles,1438042988310 3 20150728002308 00081 ip 10 236 191 2 840010603 0,Miles,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.46,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0$$##$$max daily,685,web_data_common,1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0,Max Daily,1438042988310 3 20150728002308 00081 ip 10 236 191 2 840010603 0,Max Daily,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,1.0,0,0.0,0.02,0.0,0.36,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0$$##$$exercise,686,web_data_common,1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0,Exercise,1438042988310 3 20150728002308 00081 ip 10 236 191 2 840010603 0,Exercise,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.02,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0$$##$$month,687,web_data_common,1438042988310_3_20150728002308-00081-ip-10-236-191-2_840010603_0,Month,1438042988310 3 20150728002308 00081 ip 10 236 191 2 840010603 0,Month,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.2,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0$$##$$author,688,web_data_common,1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0,Author,1438042988310 3 20150728002308 00093 ip 10 236 191 2 225077975 0,Author,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,3.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0$$##$$title,689,web_data_common,1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0,Title,1438042988310 3 20150728002308 00093 ip 10 236 191 2 225077975 0,Title,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,17.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0$$##$$description,690,web_data_common,1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0,Description,1438042988310 3 20150728002308 00093 ip 10 236 191 2 225077975 0,Description,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.2,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0$$##$$date,691,web_data_common,1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0,Date,1438042988310 3 20150728002308 00093 ip 10 236 191 2 225077975 0,Date,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.2,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0$$##$$rank,692,web_data_common,1438042988310_3_20150728002308-00093-ip-10-236-191-2_225077975_0,Rank,1438042988310 3 20150728002308 00093 ip 10 236 191 2 225077975 0,Rank,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,0.010869565217391304,0.9891304347826086,1.0,0.010869565217391304,web_data_common$$##$$1438042988310_3_20150728002308-00094-ip-10-236-191-2_79553845_12$$##$$directive,693,web_data_common,1438042988310_3_20150728002308-00094-ip-10-236-191-2_79553845_12,Directive,1438042988310 3 20150728002308 00094 ip 10 236 191 2 79553845 12,Directive,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.2666666666666666,0.0,0.0,0,0.15555555555555556,0.1111111111111111,0.7333333333333333,0.36666666666666664,0.2608695652173913,web_data_common$$##$$1438042988310_3_20150728002308-00094-ip-10-236-191-2_79553845_12$$##$$local value,694,web_data_common,1438042988310_3_20150728002308-00094-ip-10-236-191-2_79553845_12,Local Value,1438042988310 3 20150728002308 00094 ip 10 236 191 2 79553845 12,Local Value,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.2666666666666666,0.0,0.0,0,0.15555555555555556,0.1111111111111111,0.7333333333333333,0.36666666666666664,0.2608695652173913,web_data_common$$##$$1438042988310_3_20150728002308-00094-ip-10-236-191-2_79553845_12$$##$$master value,695,web_data_common,1438042988310_3_20150728002308-00094-ip-10-236-191-2_79553845_12,Master Value,1438042988310 3 20150728002308 00094 ip 10 236 191 2 79553845 12,Master Value,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00100-ip-10-236-191-2_389827534_3$$##$$order total,696,web_data_common,1438042988310_3_20150728002308-00100-ip-10-236-191-2_389827534_3,Order Total,1438042988310 3 20150728002308 00100 ip 10 236 191 2 389827534 3,Order Total,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00100-ip-10-236-191-2_389827534_3$$##$$fedex 2 day express,697,web_data_common,1438042988310_3_20150728002308-00100-ip-10-236-191-2_389827534_3,FedEx 2 Day Express,1438042988310 3 20150728002308 00100 ip 10 236 191 2 389827534 3,Fedex 2 Day Express,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.9090909090909091,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00100-ip-10-236-191-2_389827534_3$$##$$fedex overnight,698,web_data_common,1438042988310_3_20150728002308-00100-ip-10-236-191-2_389827534_3,FedEx Overnight,1438042988310 3 20150728002308 00100 ip 10 236 191 2 389827534 3,Fedex Overnight,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,6.285714285714286,0.0,0.0,0,0.0,0.0,1.0,0.21428571428571427,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00104-ip-10-236-191-2_402141363_10$$##$$post (hide subjects),699,web_data_common,1438042988310_3_20150728002308-00104-ip-10-236-191-2_402141363_10,Post (hide subjects),1438042988310 3 20150728002308 00104 ip 10 236 191 2 402141363 10,Post hide subjects ,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.3571428571428572,0.0,0.0,0,0.0,0.21428571428571427,0.7857142857142857,0.9285714285714286,0.21428571428571427,web_data_common$$##$$1438042988310_3_20150728002308-00104-ip-10-236-191-2_402141363_10$$##$$posted by,700,web_data_common,1438042988310_3_20150728002308-00104-ip-10-236-191-2_402141363_10,Posted by,1438042988310 3 20150728002308 00104 ip 10 236 191 2 402141363 10,Posted by,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
1.0,3.0,0.0,0.0,0,0.0,1.0,0.0,0.5,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00104-ip-10-236-191-2_402141363_10$$##$$when,701,web_data_common,1438042988310_3_20150728002308-00104-ip-10-236-191-2_402141363_10,When,1438042988310 3 20150728002308 00104 ip 10 236 191 2 402141363 10,When,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00104-ip-10-236-191-2_402141363_10$$##$$unknown_3,702,web_data_common,1438042988310_3_20150728002308-00104-ip-10-236-191-2_402141363_10,unknown_3,1438042988310 3 20150728002308 00104 ip 10 236 191 2 402141363 10,unknown 3,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,3.6666666666666665,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$course name,703,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,Course Name,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,Course Name,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.6666666666666665,0.0,0.0,0,0.0,0.0,1.0,0.5833333333333334,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$location,704,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,Location,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,Location,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.0,0.0,0.0,0,0.0,1.0,0.0,0.3333333333333333,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$distance,705,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,Distance,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,Distance,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.25,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$holes,706,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,Holes,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,Holes,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.1666666666666667,0.0,0.0,0,0.0,0.08333333333333333,0.9166666666666666,0.6666666666666666,0.08333333333333333,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$hole type,707,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,Hole Type,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,Hole Type,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.3333333333333333,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$tee type,708,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,Tee Type,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,Tee Type,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$unknown_6,709,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,unknown_6,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,unknown 6,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$unknown_7,710,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,unknown_7,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,unknown 7,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$unknown_8,711,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,unknown_8,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,unknown 8,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$unknown_9,712,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,unknown_9,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,unknown 9,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.5,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1$$##$$rating,713,web_data_common,1438042988310_3_20150728002308-00129-ip-10-236-191-2_398712299_1,Rating,1438042988310 3 20150728002308 00129 ip 10 236 191 2 398712299 1,Rating,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1$$##$$round,714,web_data_common,1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1,Round,1438042988310 3 20150728002308 00138 ip 10 236 191 2 289045943 1,Round,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.6666666666666666,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1$$##$$event location,715,web_data_common,1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1,Event Location,1438042988310 3 20150728002308 00138 ip 10 236 191 2 289045943 1,Event Location,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1$$##$$event date,716,web_data_common,1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1,Event Date,1438042988310 3 20150728002308 00138 ip 10 236 191 2 289045943 1,Event Date,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1$$##$$pos.,717,web_data_common,1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1,Pos.,1438042988310 3 20150728002308 00138 ip 10 236 191 2 289045943 1,Po s ,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1$$##$$points,718,web_data_common,1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1,Points,1438042988310 3 20150728002308 00138 ip 10 236 191 2 289045943 1,Points,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.3333333333333333,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1$$##$$bike,719,web_data_common,1438042988310_3_20150728002308-00138-ip-10-236-191-2_289045943_1,Bike,1438042988310 3 20150728002308 00138 ip 10 236 191 2 289045943 1,Bike,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,3.4545454545454546,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00142-ip-10-236-191-2_894428366_265$$##$$categories,720,web_data_common,1438042988310_3_20150728002308-00142-ip-10-236-191-2_894428366_265,Categories,1438042988310 3 20150728002308 00142 ip 10 236 191 2 894428366 265,Categories,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,14.0,0.0,0.0,0,0.0,0.0,1.0,0.8888888888888888,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00142-ip-10-236-191-2_894428366_265$$##$$comments,721,web_data_common,1438042988310_3_20150728002308-00142-ip-10-236-191-2_894428366_265,Comments,1438042988310 3 20150728002308 00142 ip 10 236 191 2 894428366 265,Comments,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,3.0,0.0,0.0,0,0.0,0.4,0.6,1.0,0.4,web_data_common$$##$$1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0$$##$$procedure sort asc,722,web_data_common,1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0,Procedure Sort Asc,1438042988310 3 20150728002308 00156 ip 10 236 191 2 898077067 0,Procedure Sort As c,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.2,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0$$##$$airport name sort asc,723,web_data_common,1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0,Airport Name Sort Asc,1438042988310 3 20150728002308 00156 ip 10 236 191 2 898077067 0,Airport Name Sort As c,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.2,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0$$##$$airport id sort asc,724,web_data_common,1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0,Airport ID Sort Asc,1438042988310 3 20150728002308 00156 ip 10 236 191 2 898077067 0,Airport Id Sort As c,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,3.0,0.0,0.0,0,0.0,0.0,1.0,0.2,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0$$##$$city/state sort asc,725,web_data_common,1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0,City/State Sort Asc,1438042988310 3 20150728002308 00156 ip 10 236 191 2 898077067 0,City State Sort As c,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.2,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0$$##$$vol,726,web_data_common,1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0,Vol,1438042988310 3 20150728002308 00156 ip 10 236 191 2 898077067 0,Vol,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0$$##$$flag,727,web_data_common,1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0,Flag,1438042988310 3 20150728002308 00156 ip 10 236 191 2 898077067 0,Flag,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.6,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0$$##$$type,728,web_data_common,1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0,Type,1438042988310 3 20150728002308 00156 ip 10 236 191 2 898077067 0,Type,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.2,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0$$##$$unknown_7,729,web_data_common,1438042988310_3_20150728002308-00156-ip-10-236-191-2_898077067_0,unknown_7,1438042988310 3 20150728002308 00156 ip 10 236 191 2 898077067 0,unknown 7,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.8181818181818182,0,0.0,0.18181818181818182,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00160-ip-10-236-191-2_197676846_2$$##$$puppy 2,730,web_data_common,1438042988310_3_20150728002308-00160-ip-10-236-191-2_197676846_2,Puppy 2,1438042988310 3 20150728002308 00160 ip 10 236 191 2 197676846 2,Puppy 2,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,5.25,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,web_data_common$$##$$1438042988310_3_20150728002308-00160-ip-10-236-191-2_197676846_2$$##$$codename,731,web_data_common,1438042988310_3_20150728002308-00160-ip-10-236-191-2_197676846_2,Codename,1438042988310 3 20150728002308 00160 ip 10 236 191 2 197676846 2,Code name,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
1.0,3.090909090909091,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00160-ip-10-236-191-2_197676846_2$$##$$released,732,web_data_common,1438042988310_3_20150728002308-00160-ip-10-236-191-2_197676846_2,Released,1438042988310 3 20150728002308 00160 ip 10 236 191 2 197676846 2,Released,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,4.818181818181818,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00177-ip-10-236-191-2_351657127_8$$##$$cd rates,733,web_data_common,1438042988310_3_20150728002308-00177-ip-10-236-191-2_351657127_8,CD Rates,1438042988310 3 20150728002308 00177 ip 10 236 191 2 351657127 8,Cd Rates,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.2,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00177-ip-10-236-191-2_351657127_8$$##$$minimum opening deposit,734,web_data_common,1438042988310_3_20150728002308-00177-ip-10-236-191-2_351657127_8,Minimum Opening Deposit,1438042988310 3 20150728002308 00177 ip 10 236 191 2 351657127 8,Minimum Opening Deposit,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.9,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00177-ip-10-236-191-2_351657127_8$$##$$apy,735,web_data_common,1438042988310_3_20150728002308-00177-ip-10-236-191-2_351657127_8,APY,1438042988310 3 20150728002308 00177 ip 10 236 191 2 351657127 8,Ap Y,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.9,1.0,web_data_common$$##$$1438042988310_3_20150728002308-00177-ip-10-236-191-2_351657127_8$$##$$interest rate,736,web_data_common,1438042988310_3_20150728002308-00177-ip-10-236-191-2_351657127_8,Interest Rate,1438042988310 3 20150728002308 00177 ip 10 236 191 2 351657127 8,Interest Rate,2024-03-13 20:09:46.469945,2024-03-13 20:09:58.876849,0 days 00:00:12.406904
